Mem_use,App,Framework
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.3,T,Client-Server
12.6,T,Client-Server
12.6,T,Client-Server
12.6,T,Client-Server
12.6,T,Client-Server
12.6,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
3.1,T,Client-Server
7.3,T,Client-Server
9.9,T,Client-Server
11.8,T,Client-Server
11.8,T,Client-Server
12.3,T,Client-Server
11.6,T,Client-Server
11.6,T,Client-Server
11.7,T,Client-Server
11.8,T,Client-Server
11.8,T,Client-Server
11.8,T,Client-Server
11.9,T,Client-Server
11.9,T,Client-Server
11.7,T,Client-Server
11.7,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.5,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
13.1,T,Client-Server
6.1,T,Client-Server
9.2,T,Client-Server
11.8,T,Client-Server
11.9,T,Client-Server
12.5,T,Client-Server
11.5,T,Client-Server
11.5,T,Client-Server
11.6,T,Client-Server
11.7,T,Client-Server
11.8,T,Client-Server
11.6,T,Client-Server
12,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
13,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
12.7,T,Client-Server
4.7,T,Client-Server
7.1,T,Client-Server
11.6,T,Client-Server
12.1,T,Client-Server
12.6,T,Client-Server
12.9,T,Client-Server
11.6,T,Client-Server
11.7,T,Client-Server
11.7,T,Client-Server
11.8,T,Client-Server
11.8,T,Client-Server
11.9,T,Client-Server
11.7,T,Client-Server
12.1,T,Client-Server
12.1,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.6,T,Client-Server
12.6,T,Client-Server
12.6,T,Client-Server
12.6,T,Client-Server
12.6,T,Client-Server
12.6,T,Client-Server
12.8,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
12.9,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
3.6,T,Client-Server
5.8,T,Client-Server
8.5,T,Client-Server
11.9,T,Client-Server
11.9,T,Client-Server
12.7,T,Client-Server
11.6,T,Client-Server
11.6,T,Client-Server
11.7,T,Client-Server
11.8,T,Client-Server
11.8,T,Client-Server
11.8,T,Client-Server
11.9,T,Client-Server
11.7,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.2,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.3,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.4,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.9,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13,T,Client-Server
13.2,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.7,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
12.8,T,Client-Server
4.2,T,EdgeMAD
4.5,T,EdgeMAD
4.6,T,EdgeMAD
4.6,T,EdgeMAD
4.6,T,EdgeMAD
4.6,T,EdgeMAD
4.6,T,EdgeMAD
4.6,T,EdgeMAD
4.6,T,EdgeMAD
4.7,T,EdgeMAD
5,T,EdgeMAD
5.3,T,EdgeMAD
5.3,T,EdgeMAD
5.5,T,EdgeMAD
5.3,T,EdgeMAD
5.3,T,EdgeMAD
5.3,T,EdgeMAD
5.3,T,EdgeMAD
5.3,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.5,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.5,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.5,T,EdgeMAD
5.5,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.5,T,EdgeMAD
5.5,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
5.4,T,EdgeMAD
